"","PUBID_1997","KEY_SEX_1997","KEY_BDATE_M_1997","KEY_BDATE_Y_1997","CV_SAMPLE_TYPE_1997","SAMPLING_WEIGHT_CC_1997","CV_HGC_RES_DAD_1997","CV_HGC_RES_MOM_1997","KEY_RACE_ETHNICITY_1997","CV_HIGHEST_DEGREE_EVER_EDT_2017","SAMPLING_WEIGHT_CC_2017","degree_label","race"
"1550",2182,1,6,1981,1,271175,14,14,4,4,378519,"BA","Non-Black/Non-Hispanic"
"1551",2183,1,4,1983,1,259364,14,14,4,4,361542,"BA","Non-Black/Non-Hispanic"
"1552",2187,1,9,1982,1,282818,12,12,4,4,407082,"BA","Non-Black/Non-Hispanic"
"1553",2188,1,4,1980,1,309429,12,12,4,2,455631,"HS Diploma","Non-Black/Non-Hispanic"
"1554",2189,1,5,1981,1,271175,12,12,4,2,378519,"HS Diploma","Non-Black/Non-Hispanic"
"1555",2191,2,10,1982,1,296882,18,14,4,5,369966,"MA","Non-Black/Non-Hispanic"
"1556",2192,2,6,1983,1,286826,16,14,4,2,369628,"HS Diploma","Non-Black/Non-Hispanic"
"1557",2194,2,7,1983,1,286826,12,12,4,2,369628,"HS Diploma","Non-Black/Non-Hispanic"
"1558",2196,2,4,1980,1,333737,NA,NA,4,1,458354,"GED","Non-Black/Non-Hispanic"
"1559",2198,2,11,1980,1,333737,13,12,4,4,458354,"BA","Non-Black/Non-Hispanic"
"1560",2200,1,12,1984,1,230874,20,18,2,5,301359,"MA","Hispanic"
"1561",2201,2,11,1981,1,269488,20,16,4,4,374160,"BA","Non-Black/Non-Hispanic"
"1562",2202,2,7,1981,1,269488,16,16,4,5,374160,"MA","Non-Black/Non-Hispanic"
"1563",2204,2,2,1981,1,303490,15,16,4,5,421368,"MA","Non-Black/Non-Hispanic"
"1564",2205,1,2,1981,1,312912,20,18,4,5,436777,"MA","Non-Black/Non-Hispanic"
"1565",2207,1,4,1981,1,312912,12,13,4,2,436777,"HS Diploma","Non-Black/Non-Hispanic"
"1566",2208,1,8,1980,1,357054,16,16,4,5,525758,"MA","Non-Black/Non-Hispanic"
"1567",2209,1,3,1982,1,326347,16,16,4,4,469736,"BA","Non-Black/Non-Hispanic"
"1568",2210,1,12,1980,1,357054,NA,17,4,2,525758,"HS Diploma","Non-Black/Non-Hispanic"
"1569",2211,1,4,1984,1,336307,NA,17,4,2,465691,"HS Diploma","Non-Black/Non-Hispanic"
"1570",2213,1,4,1983,1,283084,14,12,4,4,394607,"BA","Non-Black/Non-Hispanic"
"1571",2214,1,12,1980,1,337728,14,12,4,2,497300,"HS Diploma","Non-Black/Non-Hispanic"
"1572",2215,1,5,1984,1,318104,14,12,4,5,440485,"MA","Non-Black/Non-Hispanic"
"1573",2218,1,12,1982,1,281341,18,18,4,4,404955,"BA","Non-Black/Non-Hispanic"
"1574",2219,2,8,1980,1,324013,12,12,4,2,444999,"HS Diploma","Non-Black/Non-Hispanic"
"1575",2220,1,8,1984,1,289927,12,12,4,2,401468,"HS Diploma","Non-Black/Non-Hispanic"
"1576",2226,1,5,1983,1,261309,12,14,4,2,364253,"HS Diploma","Non-Black/Non-Hispanic"
"1577",2227,1,10,1984,1,293634,12,10,4,2,406601,"HS Diploma","Non-Black/Non-Hispanic"
"1578",2228,1,5,1984,1,293634,NA,14,4,3,406601,"AA","Non-Black/Non-Hispanic"
"1579",2229,1,6,1983,1,261309,12,12,4,1,364253,"GED","Non-Black/Non-Hispanic"
"1580",2230,1,6,1983,1,261309,12,12,4,1,364253,"GED","Non-Black/Non-Hispanic"
"1581",2231,2,5,1983,1,241152,12,12,2,4,322539,"BA","Hispanic"
"1582",2232,2,5,1981,1,282156,14,12,4,2,391748,"HS Diploma","Non-Black/Non-Hispanic"
"1583",2234,1,1,1981,1,283198,11,14,4,3,395300,"AA","Non-Black/Non-Hispanic"
"1584",2235,1,1,1984,1,304371,13,12,4,2,421469,"HS Diploma","Non-Black/Non-Hispanic"
"1585",2236,2,1,1981,1,274671,16,16,4,5,381355,"MA","Non-Black/Non-Hispanic"
"1586",2237,1,3,1983,1,270863,20,16,4,5,377571,"MA","Non-Black/Non-Hispanic"
"1587",2238,1,4,1981,1,276370,16,14,4,0,385770,"None","Non-Black/Non-Hispanic"
"1588",2244,2,9,1982,1,304294,NA,NA,4,0,379203,"None","Non-Black/Non-Hispanic"
"1589",2245,2,3,1984,1,312811,12,12,4,4,398367,"BA","Non-Black/Non-Hispanic"
"1590",2246,1,8,1981,1,284791,12,13,4,4,397525,"BA","Non-Black/Non-Hispanic"
"1591",2247,2,3,1982,1,228708,14,12,2,3,299003,"AA","Hispanic"
"1592",2248,2,12,1984,1,312811,14,14,4,4,398367,"BA","Non-Black/Non-Hispanic"
"1593",2249,2,3,1980,1,320649,14,12,4,2,440380,"HS Diploma","Non-Black/Non-Hispanic"
"1594",2250,1,10,1981,1,266958,NA,12,4,4,372632,"BA","Non-Black/Non-Hispanic"
"1595",2251,1,3,1984,1,286917,NA,12,4,2,397300,"HS Diploma","Non-Black/Non-Hispanic"
"1596",2252,1,2,1981,1,266958,NA,13,4,4,372632,"BA","Non-Black/Non-Hispanic"
"1597",2253,1,6,1982,1,278420,NA,13,4,4,400751,"BA","Non-Black/Non-Hispanic"
"1598",2254,1,1,1981,1,266958,12,12,4,2,372632,"HS Diploma","Non-Black/Non-Hispanic"
"1599",2255,1,1,1981,1,266958,12,NA,4,2,372632,"HS Diploma","Non-Black/Non-Hispanic"
"1600",2256,1,8,1983,1,255331,12,NA,4,2,355920,"HS Diploma","Non-Black/Non-Hispanic"
"1601",2257,1,6,1980,1,304617,18,15,4,2,448546,"HS Diploma","Non-Black/Non-Hispanic"
"1602",2258,2,9,1984,1,293223,18,15,4,4,373422,"BA","Non-Black/Non-Hispanic"
"1603",2260,2,12,1984,1,293223,12,12,4,1,373422,"GED","Non-Black/Non-Hispanic"
"1604",2261,1,3,1980,1,317432,11,14,4,2,467415,"HS Diploma","Non-Black/Non-Hispanic"
"1605",2262,1,8,1983,1,266072,11,14,4,2,370893,"HS Diploma","Non-Black/Non-Hispanic"
"1606",2263,2,3,1982,1,297238,NA,12,4,1,370411,"GED","Non-Black/Non-Hispanic"
"1607",2264,1,11,1983,1,267495,12,12,4,2,372876,"HS Diploma","Non-Black/Non-Hispanic"
"1608",2265,2,1,1982,1,298828,NA,12,4,2,372392,"HS Diploma","Non-Black/Non-Hispanic"
"1609",2266,1,3,1984,1,300586,NA,12,4,2,416227,"HS Diploma","Non-Black/Non-Hispanic"
"1610",2267,1,11,1982,1,291684,12,13,4,0,419843,"None","Non-Black/Non-Hispanic"
"1611",2271,2,9,1981,1,272522,16,12,4,4,378371,"BA","Non-Black/Non-Hispanic"
"1612",2272,1,9,1983,1,268744,NA,16,4,2,374618,"HS Diploma","Non-Black/Non-Hispanic"
"1613",2273,1,12,1981,1,279575,NA,10,4,2,390244,"HS Diploma","Non-Black/Non-Hispanic"
"1614",2274,1,10,1984,1,210462,NA,6,2,2,274715,"HS Diploma","Hispanic"
"1615",2275,1,9,1980,1,319014,12,9,4,4,469745,"BA","Non-Black/Non-Hispanic"
"1616",2277,2,12,1980,1,249611,12,12,2,3,355428,"AA","Hispanic"
"1617",2278,1,7,1982,1,228353,12,12,2,1,311520,"GED","Hispanic"
"1618",2280,2,8,1984,1,237926,18,16,2,4,308139,"BA","Hispanic"
"1619",2281,1,2,1981,1,111878,NA,14,1,4,138574,"BA","Black"
"1620",2283,2,3,1982,1,114860,NA,10,1,1,137343,"GED","Black"
"1621",2284,2,12,1980,1,91059,NA,NA,1,2,109618,"HS Diploma","Black"
"1622",2286,2,6,1981,1,277026,13,12,4,1,384626,"GED","Non-Black/Non-Hispanic"
"1623",2287,2,1,1981,1,266638,13,14,4,2,370202,"HS Diploma","Non-Black/Non-Hispanic"
"1624",2288,1,7,1982,1,301510,16,7,4,2,433987,"HS Diploma","Non-Black/Non-Hispanic"
"1625",2290,1,10,1983,1,272680,17,17,4,5,380104,"MA","Non-Black/Non-Hispanic"
"1626",2291,1,3,1981,1,285098,12,12,4,2,397952,"HS Diploma","Non-Black/Non-Hispanic"
"1627",2292,1,12,1980,1,298759,NA,12,4,2,439920,"HS Diploma","Non-Black/Non-Hispanic"
"1628",2294,1,1,1981,1,261824,9,11,4,3,365466,"AA","Non-Black/Non-Hispanic"
"1629",2295,1,8,1981,1,261824,NA,14,4,1,365466,"GED","Non-Black/Non-Hispanic"
"1630",2296,1,6,1983,1,250421,16,18,4,3,349075,"AA","Non-Black/Non-Hispanic"
"1631",2297,1,5,1981,1,261824,12,12,4,2,365466,"HS Diploma","Non-Black/Non-Hispanic"
"1632",2298,2,9,1984,1,287584,NA,16,4,2,366241,"HS Diploma","Non-Black/Non-Hispanic"
"1633",2299,2,9,1984,1,287584,NA,16,4,2,366241,"HS Diploma","Non-Black/Non-Hispanic"
"1634",2306,1,11,1980,1,298759,8,8,4,0,439920,"None","Non-Black/Non-Hispanic"
"1635",2307,2,8,1984,1,287584,8,8,4,5,366241,"MA","Non-Black/Non-Hispanic"
"1636",2308,1,1,1983,1,250421,12,NA,4,5,349075,"MA","Non-Black/Non-Hispanic"
"1637",2309,1,12,1984,1,281400,13,14,4,4,389660,"BA","Non-Black/Non-Hispanic"
"1638",2310,1,11,1980,1,298759,10,9,4,2,439920,"HS Diploma","Non-Black/Non-Hispanic"
"1639",2311,2,10,1983,1,270278,10,9,4,2,348303,"HS Diploma","Non-Black/Non-Hispanic"
"1640",2312,1,2,1981,1,261824,11,10,4,1,365466,"GED","Non-Black/Non-Hispanic"
"1641",2313,1,7,1982,1,273066,11,10,4,2,393045,"HS Diploma","Non-Black/Non-Hispanic"
"1642",2315,1,1,1982,1,273066,12,12,4,1,393045,"GED","Non-Black/Non-Hispanic"
"1643",2316,1,10,1982,1,207062,9,7,1,3,272404,"AA","Black"
"1644",2317,2,3,1984,1,222746,9,7,1,1,241575,"GED","Black"
"1645",2318,2,10,1980,1,314483,NA,11,4,3,431911,"AA","Non-Black/Non-Hispanic"
"1646",2319,1,10,1982,1,273066,NA,11,4,2,393045,"HS Diploma","Non-Black/Non-Hispanic"
"1647",2320,2,1,1980,1,314483,15,NA,4,3,431911,"AA","Non-Black/Non-Hispanic"
"1648",2321,2,9,1982,1,279754,13,12,4,3,348622,"AA","Non-Black/Non-Hispanic"
"1649",2322,2,7,1984,1,287584,13,12,4,0,366241,"None","Non-Black/Non-Hispanic"
"1650",2323,2,12,1980,1,314483,NA,15,4,0,431911,"None","Non-Black/Non-Hispanic"
"1651",2324,2,9,1982,1,279754,NA,15,4,1,348622,"GED","Non-Black/Non-Hispanic"
"1652",2325,1,11,1983,1,250421,12,12,4,0,349075,"None","Non-Black/Non-Hispanic"
"1653",2326,1,7,1981,1,261824,15,13,4,4,365466,"BA","Non-Black/Non-Hispanic"
"1654",2327,1,3,1982,1,273066,NA,12,4,2,393045,"HS Diploma","Non-Black/Non-Hispanic"
"1655",2328,1,2,1982,1,278218,20,14,4,6,400461,"PhD","Non-Black/Non-Hispanic"
"1656",2329,1,9,1981,1,266764,20,20,4,4,372362,"BA","Non-Black/Non-Hispanic"
"1657",2331,1,9,1982,1,278218,16,14,4,4,400461,"BA","Non-Black/Non-Hispanic"
"1658",2332,2,12,1984,1,293010,16,14,4,5,373151,"MA","Non-Black/Non-Hispanic"
"1659",2333,1,9,1981,1,266764,13,14,4,5,372362,"MA","Non-Black/Non-Hispanic"
"1660",2334,2,2,1981,1,258732,12,12,4,4,359226,"BA","Non-Black/Non-Hispanic"
"1661",2336,2,2,1983,1,275378,12,12,4,4,354875,"BA","Non-Black/Non-Hispanic"
"1662",2338,1,6,1984,1,281400,16,13,4,4,389660,"BA","Non-Black/Non-Hispanic"
"1663",2339,2,4,1980,1,314483,NA,12,4,2,431911,"HS Diploma","Non-Black/Non-Hispanic"
"1664",2340,2,8,1982,1,279754,NA,12,4,2,348622,"HS Diploma","Non-Black/Non-Hispanic"
"1665",2342,1,3,1981,1,261824,12,12,4,2,365466,"HS Diploma","Non-Black/Non-Hispanic"
"1666",2343,2,5,1983,1,270278,NA,12,4,3,348303,"AA","Non-Black/Non-Hispanic"
"1667",2345,2,9,1981,1,262697,12,14,4,4,364731,"BA","Non-Black/Non-Hispanic"
"1668",2346,1,5,1981,1,278900,16,12,4,4,389301,"BA","Non-Black/Non-Hispanic"
"1669",2347,2,3,1984,1,306340,16,16,4,4,390126,"BA","Non-Black/Non-Hispanic"
"1670",2348,2,6,1983,1,284139,12,16,4,4,366165,"BA","Non-Black/Non-Hispanic"
"1671",2349,1,4,1980,1,309429,12,12,4,2,455631,"HS Diploma","Non-Black/Non-Hispanic"
"1672",2350,1,3,1982,1,282818,12,12,4,4,407082,"BA","Non-Black/Non-Hispanic"
"1673",2351,2,12,1984,1,297855,12,12,4,2,379321,"HS Diploma","Non-Black/Non-Hispanic"
"1674",2352,1,5,1980,1,309429,NA,16,4,2,455631,"HS Diploma","Non-Black/Non-Hispanic"
"1675",2353,2,11,1981,1,263010,12,12,4,3,365165,"AA","Non-Black/Non-Hispanic"
"1676",2356,2,7,1984,1,197122,8,12,2,1,255293,"GED","Hispanic"
"1677",2357,1,2,1983,1,248370,9,10,1,0,352714,"None","Black"
"1678",2358,1,7,1984,1,250640,9,10,1,1,371681,"GED","Black"
"1679",2360,1,5,1983,1,107048,NA,10,1,1,152020,"GED","Black"
"1680",2361,1,5,1981,1,101519,NA,12,1,1,125743,"GED","Black"
"1681",2362,1,5,1983,1,107048,NA,13,1,2,152020,"HS Diploma","Black"
"1682",2364,2,8,1983,1,98302,12,12,1,2,122564,"HS Diploma","Black"
"1683",2365,1,4,1984,1,287262,12,12,4,2,397778,"HS Diploma","Non-Black/Non-Hispanic"
"1684",2366,2,12,1981,1,179898,12,11,2,2,219167,"HS Diploma","Hispanic"
"1685",2368,2,6,1982,1,290725,12,12,4,2,362294,"HS Diploma","Non-Black/Non-Hispanic"
"1686",2370,1,5,1981,1,272092,13,NA,4,0,379798,"None","Non-Black/Non-Hispanic"
"1687",2372,1,7,1981,1,274002,NA,14,4,1,382465,"GED","Non-Black/Non-Hispanic"
"1688",2373,1,3,1981,1,274002,NA,12,4,4,382465,"BA","Non-Black/Non-Hispanic"
"1689",2374,1,9,1982,1,285767,NA,12,4,2,411326,"HS Diploma","Non-Black/Non-Hispanic"
"1690",2375,1,6,1984,1,294488,NA,12,4,3,407783,"AA","Non-Black/Non-Hispanic"
"1691",2376,1,2,1980,1,312655,12,15,4,4,460381,"BA","Non-Black/Non-Hispanic"
"1692",2377,1,7,1983,1,262068,14,16,4,2,365311,"HS Diploma","Non-Black/Non-Hispanic"
"1693",2378,2,7,1980,1,329110,NA,13,4,5,452000,"MA","Non-Black/Non-Hispanic"
"1694",2380,2,9,1984,1,300960,18,14,4,4,383275,"BA","Non-Black/Non-Hispanic"
"1695",2382,1,11,1981,1,238596,14,14,2,2,330453,"HS Diploma","Hispanic"
"1696",2383,1,2,1981,1,235735,14,14,1,4,291985,"BA","Black"
"1697",2385,1,2,1983,1,260855,14,14,4,4,363620,"BA","Non-Black/Non-Hispanic"
"1698",2387,1,12,1981,1,261824,12,12,4,1,365466,"GED","Non-Black/Non-Hispanic"
"1699",2388,1,5,1982,1,273066,12,12,4,2,393045,"HS Diploma","Non-Black/Non-Hispanic"
"1700",2389,1,7,1981,1,230161,11,10,1,3,285081,"AA","Black"
"1701",2391,2,6,1983,1,222867,11,10,1,3,277874,"AA","Black"
"1702",2392,2,4,1981,1,253941,17,12,4,4,352573,"BA","Non-Black/Non-Hispanic"
"1703",2393,1,5,1983,1,250421,17,12,4,4,349075,"BA","Non-Black/Non-Hispanic"
"1704",2394,1,10,1982,1,273066,13,15,4,4,393045,"BA","Non-Black/Non-Hispanic"
"1705",2395,1,11,1984,1,281400,17,20,4,5,389660,"MA","Non-Black/Non-Hispanic"
"1706",2396,2,12,1980,1,314483,16,16,4,4,431911,"BA","Non-Black/Non-Hispanic"
"1707",2397,1,2,1981,1,261824,19,14,4,4,365466,"BA","Non-Black/Non-Hispanic"
"1708",2398,1,9,1982,1,273066,19,14,4,4,393045,"BA","Non-Black/Non-Hispanic"
"1709",2399,2,7,1982,1,311544,16,12,4,4,388238,"BA","Non-Black/Non-Hispanic"
"1710",2401,2,7,1982,1,311544,16,12,4,4,388238,"BA","Non-Black/Non-Hispanic"
"1711",2402,1,12,1982,1,304096,12,11,4,3,437709,"AA","Non-Black/Non-Hispanic"
"1712",2403,2,7,1980,1,350220,12,12,4,2,480991,"HS Diploma","Non-Black/Non-Hispanic"
"1713",2404,1,12,1984,1,313377,12,12,4,2,433939,"HS Diploma","Non-Black/Non-Hispanic"
"1714",2407,1,9,1980,1,332709,12,16,4,2,489910,"HS Diploma","Non-Black/Non-Hispanic"
"1715",2409,1,8,1981,1,291577,12,12,4,2,406997,"HS Diploma","Non-Black/Non-Hispanic"
"1716",2410,1,11,1983,1,278878,12,12,4,2,388743,"HS Diploma","Non-Black/Non-Hispanic"
"1717",2411,1,5,1982,1,289450,14,12,4,2,416627,"HS Diploma","Non-Black/Non-Hispanic"
"1718",2414,1,1,1980,1,256895,12,NA,2,4,363556,"BA","Hispanic"
"1719",2417,1,2,1983,1,265446,12,12,4,1,370020,"GED","Non-Black/Non-Hispanic"
"1720",2419,1,1,1984,1,197099,12,12,2,0,257272,"None","Hispanic"
"1721",2420,2,12,1984,1,287584,12,12,4,4,366241,"BA","Non-Black/Non-Hispanic"
"1722",2421,1,9,1980,1,298759,NA,17,4,2,439920,"HS Diploma","Non-Black/Non-Hispanic"
"1723",2422,1,12,1981,1,261824,NA,17,4,3,365466,"AA","Non-Black/Non-Hispanic"
"1724",2423,1,9,1980,1,298759,13,16,4,3,439920,"AA","Non-Black/Non-Hispanic"
"1725",2426,2,3,1980,1,320417,12,12,4,2,440060,"HS Diploma","Non-Black/Non-Hispanic"
"1726",2427,2,8,1981,1,253941,8,10,4,1,352573,"GED","Non-Black/Non-Hispanic"
"1727",2430,2,3,1981,1,258643,12,10,4,2,359103,"HS Diploma","Non-Black/Non-Hispanic"
"1728",2431,1,10,1984,1,286611,12,12,4,3,396876,"AA","Non-Black/Non-Hispanic"
"1729",2434,1,3,1980,1,304292,13,12,4,4,448066,"BA","Non-Black/Non-Hispanic"
"1730",2435,2,11,1983,1,275283,13,12,4,3,354753,"AA","Non-Black/Non-Hispanic"
"1731",2436,1,3,1980,1,304292,12,12,4,2,448066,"HS Diploma","Non-Black/Non-Hispanic"
"1732",2437,2,3,1984,1,292910,12,12,4,4,373023,"BA","Non-Black/Non-Hispanic"
"1733",2438,2,7,1983,1,276713,NA,12,4,1,356596,"GED","Non-Black/Non-Hispanic"
"1734",2439,1,12,1982,1,279568,14,12,4,4,402403,"BA","Non-Black/Non-Hispanic"
"1735",2440,2,7,1980,1,84245,16,12,1,2,101415,"HS Diploma","Black"
"1736",2441,1,10,1981,1,103506,16,12,1,4,128204,"BA","Black"
"1737",2442,1,5,1982,1,97811,9,13,2,1,133435,"GED","Hispanic"
"1738",2443,2,8,1984,1,86623,9,13,2,2,112185,"HS Diploma","Hispanic"
"1739",2444,2,2,1984,1,101878,14,12,1,2,110490,"HS Diploma","Black"
"1740",2445,2,11,1982,1,291172,NA,11,4,0,362852,"None","Non-Black/Non-Hispanic"
"1741",2446,2,11,1984,1,299322,NA,11,4,1,381189,"GED","Non-Black/Non-Hispanic"
"1742",2447,1,6,1980,1,310954,12,10,4,2,457876,"HS Diploma","Non-Black/Non-Hispanic"
"1743",2448,2,2,1981,1,264306,9,18,4,4,366964,"BA","Non-Black/Non-Hispanic"
"1744",2451,1,7,1982,1,283989,NA,12,4,3,408766,"AA","Non-Black/Non-Hispanic"
"1745",2452,2,7,1982,1,290944,NA,10,4,3,362567,"AA","Non-Black/Non-Hispanic"
"1746",2453,1,12,1983,1,260438,NA,10,4,2,363038,"HS Diploma","Non-Black/Non-Hispanic"
"1747",2454,2,1,1982,1,198113,NA,12,2,1,259005,"GED","Hispanic"
"1748",2455,1,8,1983,1,210528,NA,12,2,1,318336,"GED","Hispanic"
"1749",2456,2,10,1982,1,290944,NA,12,4,1,362567,"GED","Non-Black/Non-Hispanic"
"1750",2457,2,10,1983,1,281089,NA,12,4,1,362235,"GED","Non-Black/Non-Hispanic"
"1751",2461,1,8,1982,1,277470,16,16,4,5,399384,"MA","Non-Black/Non-Hispanic"
"1752",2462,2,7,1981,1,258037,17,16,4,2,358260,"HS Diploma","Non-Black/Non-Hispanic"
"1753",2463,1,7,1984,1,285938,17,16,4,4,395945,"BA","Non-Black/Non-Hispanic"
"1754",2466,1,1,1984,1,285938,16,16,4,4,395945,"BA","Non-Black/Non-Hispanic"
"1755",2469,1,12,1981,1,266047,13,12,4,2,371361,"HS Diploma","Non-Black/Non-Hispanic"
"1756",2472,2,8,1983,1,274638,18,14,4,4,353921,"BA","Non-Black/Non-Hispanic"
"1757",2473,2,5,1982,1,285032,12,12,4,2,355200,"HS Diploma","Non-Black/Non-Hispanic"
"1758",2474,2,1,1984,1,293010,12,12,4,2,373151,"HS Diploma","Non-Black/Non-Hispanic"
"1759",2475,2,8,1980,1,262892,13,14,2,2,374339,"HS Diploma","Hispanic"
"1760",2476,2,4,1983,1,275378,13,14,4,4,354875,"BA","Non-Black/Non-Hispanic"
"1761",2477,1,6,1984,1,286709,13,12,4,2,397012,"HS Diploma","Non-Black/Non-Hispanic"
"1762",2478,2,8,1980,1,327586,20,18,4,2,449907,"HS Diploma","Non-Black/Non-Hispanic"
"1763",2480,1,4,1981,1,272734,20,20,4,4,380694,"BA","Non-Black/Non-Hispanic"
"1764",2481,1,2,1984,1,312666,10,10,4,3,432955,"AA","Non-Black/Non-Hispanic"
"1765",2482,2,10,1981,1,282156,12,14,4,4,391748,"BA","Non-Black/Non-Hispanic"
"1766",2487,1,6,1982,1,289129,16,12,4,3,416165,"AA","Non-Black/Non-Hispanic"
"1767",2488,2,8,1984,1,304501,16,12,4,1,387784,"GED","Non-Black/Non-Hispanic"
"1768",2490,1,7,1983,1,261309,15,15,4,2,364253,"HS Diploma","Non-Black/Non-Hispanic"
"1769",2491,2,8,1984,1,300088,15,15,4,2,382164,"HS Diploma","Non-Black/Non-Hispanic"
"1770",2494,2,2,1984,1,300088,18,12,4,2,382164,"HS Diploma","Non-Black/Non-Hispanic"
"1771",2498,1,7,1980,1,326551,12,13,4,4,480842,"BA","Non-Black/Non-Hispanic"
"1772",2499,1,10,1981,1,286180,12,13,4,3,399463,"AA","Non-Black/Non-Hispanic"
"1773",2500,1,2,1983,1,273716,12,13,4,2,381548,"HS Diploma","Non-Black/Non-Hispanic"
"1774",2501,2,8,1983,1,214921,NA,16,2,3,287456,"AA","Hispanic"
"1775",2502,2,9,1982,1,305777,10,NA,4,0,381052,"None","Non-Black/Non-Hispanic"
"1776",2503,1,9,1980,1,326551,NA,NA,4,2,480842,"HS Diploma","Non-Black/Non-Hispanic"
"1777",2504,2,6,1984,1,314336,19,15,4,4,400310,"BA","Non-Black/Non-Hispanic"
"1778",2505,2,8,1982,1,295013,11,12,4,1,367638,"GED","Non-Black/Non-Hispanic"
"1779",2507,1,3,1984,1,296749,8,9,4,2,410914,"HS Diploma","Non-Black/Non-Hispanic"
"1780",2508,1,3,1982,1,287960,12,12,4,2,414483,"HS Diploma","Non-Black/Non-Hispanic"
"1781",2509,2,9,1980,1,331637,NA,13,4,2,455469,"HS Diploma","Non-Black/Non-Hispanic"
"1782",2510,2,5,1983,1,285021,NA,13,4,2,367302,"HS Diploma","Non-Black/Non-Hispanic"
"1783",2512,2,7,1981,1,259123,14,11,4,2,359769,"HS Diploma","Non-Black/Non-Hispanic"
"1784",2515,1,9,1983,1,255531,12,13,4,2,356199,"HS Diploma","Non-Black/Non-Hispanic"
"1785",2516,1,2,1981,1,267168,NA,12,4,1,372925,"GED","Non-Black/Non-Hispanic"
"1786",2517,1,4,1984,1,287142,NA,12,4,2,397612,"HS Diploma","Non-Black/Non-Hispanic"
"1787",2518,2,4,1981,1,259123,12,15,4,2,359769,"HS Diploma","Non-Black/Non-Hispanic"
"1788",2519,1,4,1981,1,267168,12,15,4,3,372925,"AA","Non-Black/Non-Hispanic"
"1789",2520,1,2,1981,1,261824,16,12,4,0,365466,"None","Non-Black/Non-Hispanic"
"1790",2521,2,12,1983,1,292432,NA,12,4,3,376853,"AA","Non-Black/Non-Hispanic"
"1791",2522,1,9,1981,1,283285,16,12,4,4,395423,"BA","Non-Black/Non-Hispanic"
"1792",2523,1,5,1984,1,304465,16,12,4,4,421599,"BA","Non-Black/Non-Hispanic"
"1793",2524,1,11,1982,1,295448,14,14,4,4,425261,"BA","Non-Black/Non-Hispanic"
"1794",2528,2,9,1981,1,263899,12,12,4,5,366400,"MA","Non-Black/Non-Hispanic"
"1795",2529,2,2,1981,1,263899,NA,12,4,2,366400,"HS Diploma","Non-Black/Non-Hispanic"
"1796",2530,1,10,1980,1,310475,12,12,4,2,457171,"HS Diploma","Non-Black/Non-Hispanic"
"1797",2531,2,1,1982,1,290725,12,12,4,2,362294,"HS Diploma","Non-Black/Non-Hispanic"
"1798",2532,2,3,1980,1,326816,NA,12,4,2,448848,"HS Diploma","Non-Black/Non-Hispanic"
"1799",2533,1,1,1982,1,279416,NA,12,4,1,402185,"GED","Non-Black/Non-Hispanic"
"1800",2534,1,8,1983,1,256244,NA,12,4,1,357193,"GED","Non-Black/Non-Hispanic"
"1801",2535,1,8,1981,1,267913,10,12,4,2,373966,"HS Diploma","Non-Black/Non-Hispanic"
"1802",2536,1,8,1981,1,267913,10,12,4,2,373966,"HS Diploma","Non-Black/Non-Hispanic"
"1803",2537,1,2,1983,1,256244,NA,12,4,2,357193,"HS Diploma","Non-Black/Non-Hispanic"
"1804",2538,2,4,1980,1,321797,12,12,4,2,441955,"HS Diploma","Non-Black/Non-Hispanic"
"1805",2543,2,12,1980,1,334250,12,12,4,3,459059,"AA","Non-Black/Non-Hispanic"
"1806",2544,2,3,1983,1,287267,10,12,4,3,370197,"AA","Non-Black/Non-Hispanic"
"1807",2545,1,1,1981,1,278282,12,10,4,2,388438,"HS Diploma","Non-Black/Non-Hispanic"
"1808",2546,1,10,1981,1,278282,12,12,4,1,388438,"GED","Non-Black/Non-Hispanic"
"1809",2547,2,11,1981,1,258824,12,12,4,2,359354,"HS Diploma","Non-Black/Non-Hispanic"
"1810",2548,1,4,1984,1,286811,12,12,4,3,397153,"AA","Non-Black/Non-Hispanic"
"1811",2549,2,2,1983,1,275476,8,12,4,2,355001,"HS Diploma","Non-Black/Non-Hispanic"
"1812",2552,1,12,1984,1,418297,16,12,4,4,579224,"BA","Non-Black/Non-Hispanic"
"1813",2553,2,4,1980,1,326816,12,11,4,4,448848,"BA","Non-Black/Non-Hispanic"
"1814",2554,2,8,1981,1,263899,14,16,4,4,366400,"BA","Non-Black/Non-Hispanic"
"1815",2557,2,7,1984,1,298862,14,14,4,4,380603,"BA","Non-Black/Non-Hispanic"
"1816",2558,1,1,1981,1,272092,18,16,4,5,379798,"MA","Non-Black/Non-Hispanic"
"1817",2559,2,9,1983,1,280877,NA,10,4,1,361962,"GED","Non-Black/Non-Hispanic"
"1818",2560,1,4,1980,1,310475,16,12,4,2,457171,"HS Diploma","Non-Black/Non-Hispanic"
"1819",2561,2,4,1980,1,326816,16,12,4,2,448848,"HS Diploma","Non-Black/Non-Hispanic"
"1820",2562,1,8,1983,1,260241,12,12,4,2,362765,"HS Diploma","Non-Black/Non-Hispanic"
"1821",2564,1,7,1984,1,309539,16,16,4,4,428626,"BA","Non-Black/Non-Hispanic"
"1822",2565,2,9,1981,1,279335,16,15,4,4,387831,"BA","Non-Black/Non-Hispanic"
